zettaicode,Summer_1_WTEMP,Summer_2_WTEMP,Summer_1_SALT2,Summer_2_SALT2,Summer_1_DENSITY,Summer_2_DENSITY,Summer_Stratification,Summer_Wind_Speed,Winter_Air_Temp,Spring_1_CHLA,Spring_2_CHLA,Summer_1_CHLA,Summer_2_CHLA,Summer_1_WTEMP_pval,Summer_2_WTEMP_pval,Summer_1_SALT2_pval,Summer_2_SALT2_pval,Summer_1_DENSITY_pval,Summer_2_DENSITY_pval,Summer_Stratification_pval,Summer_Wind_Speed_pval,Winter_Air_Temp_pval,Spring_1_CHLA_pval,Spring_2_CHLA_pval,Summer_1_CHLA_pval,Summer_2_CHLA_pval,Summer_1_WTEMP_n,Summer_2_WTEMP_n,Summer_1_SALT2_n,Summer_2_SALT2_n,Summer_1_DENSITY_n,Summer_2_DENSITY_n,Summer_Stratification_n,Summer_Wind_Speed_n,Winter_Air_Temp_n,Spring_1_CHLA_n,Spring_2_CHLA_n,Summer_1_CHLA_n,Summer_2_CHLA_n
00034312,-0.03156828506273549,-0.11396822986313762,-0.08194313199541847,-0.05474664955271548,-0.059890723650868075,0.009817728842368471,0.21638464276914068,0.30435133988086865,-0.11760840531690535,0.3234039901016432,-0.07907643670298838,0.29309722493487644,0.3737216154767574,0.8446624134542963,0.4780131647777267,0.6105253394364286,0.7338837487768488,0.7099208069273397,0.9514217711054946,0.17419355347935453,0.05620765168968519,0.4639733811017326,0.04179119080161189,0.6276585307762411,0.06291714942691702,0.01608786657184058,41,41,41,41,41,41,41,40,41,40,40,41,41
00034313,0.3857609285172488,0.2737505230760192,-0.20387566341650712,-0.5293625119442051,-0.3082553758215586,-0.5038979770328533,-0.0018810528510141372,0.4846977188086419,-0.14682004235836937,,,,,0.24130403424116517,0.41532567327777625,0.5476456668157613,0.09401766452703089,0.3563986490153296,0.11402120357041938,0.9956205330490888,0.1556685693021246,0.6856652307283628,,,,,11,11,11,11,11,11,11,10,10,0,0,11,11
00034332,-0.0721698809047226,-0.1253183439858549,-0.1524291789073836,-0.029028865127894724,-0.14350688150745045,0.02820178735047895,0.2134425521771008,0.014693613131005874,-0.22361945174593575,0.1089784544034266,0.15218174525190892,0.24972717896498453,0.12057142989202589,0.6538593142474698,0.4349797702461323,0.3413940304488742,0.8570230271226656,0.3707224581378327,0.8610562575992935,0.18026667104217234,0.9282963515869869,0.1598867062650724,0.5032515330307784,0.3485336587093459,0.1153377194596713,0.452710293747385,41,41,41,41,41,41,41,40,41,40,40,41,41
00034344,-0.17192515349298315,-0.09865705049025064,0.05886275845274834,-0.1205830286347076,0.1281478764840323,-0.04961449167140519,-0.09291699169496523,0.09640112659040029,-0.23498328290356027,-0.02691891615228381,-0.038683479379189284,0.2545437804248748,0.1906551201105178,0.2824454757037668,0.5394284827196214,0.7146883018691241,0.4526664981566972,0.42459707706454114,0.7580420625896458,0.5633910014089111,0.5540235352687729,0.1391688838821526,0.8690374209061065,0.8126673551241189,0.10826272789451112,0.23246806650222865,41,41,41,41,41,41,41,40,41,40,40,41,41
00034352,-0.15317705494505138,-0.07945881002351121,0.02402818262872023,-0.06334408796397838,0.09527451713228975,-0.013249248529950734,0.15905741829574735,0.273920958771647,-0.16554917868919333,0.07997626512326206,0.009164564530409355,0.33321936263911905,0.25558969484397215,0.33900237355379437,0.621424592919131,0.8814598834953986,0.6939854534912213,0.5534897827453586,0.934474547755091,0.320558855201369,0.08719580711220287,0.3009448731450848,0.6237362631523382,0.9552422749008976,0.03326058527468603,0.10677098679614917,41,41,41,41,41,41,41,40,41,40,40,41,41
00034363,0.14397168567187596,-0.010978162360208817,0.16025774743409624,0.06382305398347911,0.06921354871831523,0.05469863686899499,0.14760972690930296,0.02824942940219341,-0.06170626655987116,0.21503505123140657,0.20511973666688527,0.3491269716782406,0.259970236974435,0.3691585174733916,0.9456880127315791,0.3168730611630221,0.6917853392556562,0.6672002336768657,0.7341086277850035,0.35705416547812124,0.8626246942993053,0.7052447228751706,0.18268754249759714,0.20418950385869372,0.025267328127435672,0.10069274448094523,41,41,41,41,41,41,41,40,40,40,40,41,41
00034376,0.22074204754164167,-0.008581101155490746,0.2348663344853424,0.002679566290612916,0.11722568054420457,0.005323099085088893,0.1791128715640218,0.07288068696427297,0.01742782006409066,0.02716357553350452,0.13456812449386882,0.1570601826612619,0.2196271374517175,0.1654708386788189,0.9575346627492959,0.13937144628446305,0.9867341828321777,0.4654390489745323,0.9736501953770504,0.2624986228810476,0.6549351570369666,0.9149983973525802,0.8678575934569593,0.40774358529020127,0.32675107916610246,0.16767199156275372,41,41,41,41,41,41,41,40,40,40,40,41,41
00034382,0.15795744096023773,0.12312049088396683,-0.09311228145877715,-0.0035735921654522947,-0.11936939735244251,-0.05730157823201391,0.22555851989824227,-0.03985850660616283,-0.11885365217575954,0.23578944458206655,0.3325048345094455,0.301761939938478,0.5781074282272803,0.32396004530352007,0.4431407857066377,0.5625677093352974,0.9823087093471047,0.45726148625870405,0.7219491940539526,0.1562016264259933,0.8070832082449615,0.4651118426753196,0.14299779882142602,0.0360537515183449,0.055183441351036956,7.54442738556443e-05,41,41,41,41,41,41,41,40,40,40,40,41,41
00034390,0.016588314977903095,-0.11799137012866233,-0.2124397002531635,0.09188594357545112,-0.20984423537565716,0.14931077100698217,0.21439827341020934,0.10194530487757177,-0.13556204544437772,0.2134728762891736,0.05262913334399894,0.19095339395363253,0.04510481009251672,0.9180112073632437,0.4625092694280411,0.18237090693963556,0.567746865006574,0.18789796621754956,0.3514779387445492,0.17827750991573885,0.5313493087172177,0.398061796737668,0.18596364010212962,0.7470552780412736,0.23172446145831796,0.7794601673762956,41,41,41,41,41,41,41,40,41,40,40,41,41
00034391,0.15229683850789383,-0.09022903978936841,0.00029851827032445835,0.06662930934829388,-0.04898706296630513,0.10974272662264314,0.28282746143769355,-0.19365218458140948,-0.0186555899962203,0.1424249539395124,-0.10084122194137357,0.05716768162159352,0.2304898593307135,0.3418183241229177,0.5747790394903681,0.9985220511336123,0.6789455971534294,0.7610116823272565,0.494586201452415,0.07317199590474921,0.23118933082501367,0.9078349330388734,0.38065377790234056,0.5358284391906493,0.7225730665401833,0.14710949354353023,41,41,41,41,41,41,41,40,41,40,40,41,41
00034396,-0.08717195397539926,-0.10755674449174814,-0.2851227332175517,0.1562722324640205,-0.2810524910348143,0.19148483837240013,0.32404662692817904,0.17508794719975024,0.04402428328392158,0.3725364749001299,0.06894406063817747,0.2585835856905811,0.15692327440859996,0.5878566549926766,0.5032742938194779,0.07077317264841672,0.3292144349068085,0.07507049598806484,0.23040358108404532,0.0387451860757783,0.2798690507719891,0.784616622931461,0.01645423620493923,0.6684214625160184,0.10258742007296023,0.3271782651769565,41,41,41,41,41,41,41,40,41,41,41,41,41
00034399,0.09853009447069276,-0.14385659096457215,-0.0836818166505733,0.09422623246332362,-0.10592578890282509,0.15462316473409932,0.2895331325148728,-0.010708296980109382,-0.18192569484286633,-0.0868934254494755,0.038677862498073624,0.051202341187353305,-0.10996712310913685,0.5399531204860265,0.36954541237021055,0.6029462205928128,0.5578822789849144,0.5098065351521248,0.3344071984254255,0.06633803240449063,0.9477126452856753,0.254953767767352,0.5890546865717395,0.810260512282587,0.7505421716487604,0.4936987300005797,41,41,41,41,41,41,41,40,41,41,41,41,41
00034410,0.10332349260480647,0.3949174615173646,-0.5119905515242473,-0.7880843271903025,-0.5114502217205898,-0.7604111417296856,0.4866791833463921,0.03209363149775751,-0.20495012677175395,,,,,0.7624135367957461,0.22935085341977202,0.1073911723954028,0.003961851416652496,0.10782585396525585,0.006591576175331745,0.12899198253400285,0.9253690238945914,0.5700335654329343,,,,,11,11,11,11,11,11,11,11,10,0,0,11,11
00034411,-0.13009282979987308,-0.1996851146770224,-0.20996587299585281,0.15213666738029957,-0.19862860627802775,0.23364507337158696,0.29348652043772916,-0.02566103821656901,-0.20807061573559654,0.2694629920178293,0.018605618150747308,-0.04341211427191528,-0.0006874189833551191,0.4175417551258677,0.21067221845279815,0.1876363152882183,0.34233227871662253,0.21314619721150715,0.1414997972678662,0.06255214670311175,0.875107684980589,0.191742569601897,0.08843318739490154,0.9080807573785799,0.7875420485320868,0.9965966314094353,41,41,41,41,41,41,41,40,41,41,41,41,41
00034423,-0.04642141258303614,-0.021758612042161854,-0.18332695623712847,0.2583663705902344,-0.179183328098231,0.2521441584608875,0.37532208156225094,0.004654293215867491,-0.2412292378370369,0.12672284800236305,-0.04837256119945718,0.019260215389123325,0.3289965643649954,0.773189721266586,0.8925878809741901,0.251249779054878,0.10288666797171044,0.26230784697301285,0.11174504332100986,0.015604056678095406,0.9772609517091927,0.12866412383042186,0.42980858037683445,0.7639234023619013,0.9048613042314513,0.03570044930785342,41,41,41,41,41,41,41,40,41,41,41,41,41
00035412,0.05619237368566539,-0.2479941097202814,-0.26622875738477114,-0.17919514783590934,-0.25976294124981225,-0.05628597141179232,0.3191677569080874,0.08903895960961344,0.1537290315395229,0.13925755448910757,0.06300582690373614,0.15722284690672939,0.08991471721925808,0.7271227030337182,0.11796705281906886,0.09247288788142335,0.26227585155974253,0.10097427056340817,0.7266856822993772,0.07498568087866735,0.5898665563706956,0.33724383318132517,0.3914445155938354,0.6993248087494304,0.3262439811735715,0.5761175302514527,41,41,41,41,41,41,32,39,41,40,40,41,41
00035426,-0.019639273914219612,-0.14025611727995335,-0.16775523817454815,-0.21603050261256435,-0.145226136166429,-0.14096211987160534,0.08518418406342848,0.27443382199173477,-0.05680446008347721,0.12906826994394716,0.26075578141883854,-0.04180610207548524,0.058882716480260944,0.9029976945525205,0.3817705113873021,0.29445840438016946,0.17491669974386612,0.36495735150034886,0.3793547437142321,0.6429724552776104,0.09089171450616426,0.7242663381404761,0.4273451397021865,0.10413632942736527,0.795230446623953,0.7145956379666897,41,41,41,41,41,41,32,39,41,40,40,41,41
00035433,-0.05056453706170775,-0.16972574120374287,-0.11787992420733465,-0.2265500070668677,-0.1079818490169106,-0.08900541634658707,0.1305614975674584,-0.022864341667917322,-0.22827934113106865,0.1432563555557203,0.1470068414130077,0.14595232671572245,0.04270563324442409,0.7535520340750602,0.2887412730234442,0.46293508231966946,0.15434146678454355,0.5015786898915507,0.5799975750206761,0.4763158985471253,0.8901139482928795,0.15113580115398617,0.3778506937073408,0.3653583493896557,0.3625385039287743,0.790921752744563,41,41,41,41,41,41,32,39,41,40,40,41,41
00035459,-0.09154204315077231,-0.08253002338354998,-0.09808282083888334,-0.29156899471744635,-0.030693550702052267,-0.2238268800244885,-0.22701287106165807,-0.0703776801931022,0.190607599253265,0.055788463321976525,0.08599580218246616,-0.03026694572069185,-0.010824736841737652,0.569203176053913,0.6079624733058149,0.5418034033345027,0.06436639949612252,0.8489161852699487,0.15948951182529145,0.21149073230838822,0.6833691312810769,0.2325866874173107,0.7324146934225235,0.5977646798590309,0.8509922777610668,0.946445946804635,41,41,41,41,41,41,32,36,41,40,40,41,41
00035473,-0.18193006274885803,-0.07638133702974764,-0.31801861583275093,-0.2852264918408493,-0.1565112617841915,-0.22362563949172887,0.033150435377005225,-0.04351365588788662,-0.005415631222778973,0.0646722284752079,-0.017734802438259836,0.09167095201824339,-0.010318993102505017,0.25494216558869937,0.6350374040644255,0.04273589513642761,0.07066621498347392,0.3284659427343892,0.15987484725800302,0.8570618835208416,0.8039808043998801,0.9731923174759263,0.6917594556848582,0.9135067311569149,0.5686570864072433,0.9489446867556653,41,41,41,41,41,41,32,35,41,40,40,41,41
00035484,-0.1375306395792223,-0.09648665233078652,-0.16575109959305404,-0.28527121377472003,-0.07856071717984062,-0.21722304204434092,-0.2245516090444121,0.02297874038276123,-0.03979922494362531,0.1797164673852573,0.15523727530914372,0.025666094973601224,0.07520826222994846,0.3911811636080072,0.5484311151145084,0.30034739263959015,0.07062015350226204,0.6253846090499411,0.1724901178983649,0.21661830384898165,0.8910809440144918,0.8048647344072388,0.2671503836982305,0.33882526811993796,0.873442811442423,0.6402580458340231,41,41,41,41,41,41,32,38,41,40,40,41,41
00035486,-0.03939448326989351,0.03609904442874253,-0.2886957999012665,-0.2740862888056223,-0.19307341651012205,-0.25217946840135524,0.021879858613300676,0.10422181891371517,0.14690359454419752,0.10871729707298149,0.06096615990972605,0.05437716074763865,0.03659809232791315,0.8068112566294605,0.822701819412532,0.06716269120008815,0.08289747609905261,0.226485945988131,0.11169319371820852,0.9053856011589532,0.5452368280232182,0.3593845890217194,0.5042812215288244,0.7086238444152574,0.7356149027473616,0.8202907566040297,41,41,41,41,41,41,32,36,41,40,40,41,41
00035487,0.25032722127673396,-0.028813250787708262,-0.4050190294325583,-0.2527675195867935,-0.39898182180878516,-0.17417152919200873,0.3552155330586495,-0.007934911593008381,0.1592109712612482,0.05930109054963845,-0.09462972075245953,0.0479783594590905,-0.0475199832229765,0.11443775988449546,0.8580741253322968,0.00861882325233086,0.11083236985416717,0.009765652999132075,0.27610826710867103,0.04603675006944057,0.9633661206675566,0.3264515419002952,0.7162461564565025,0.5613626817506603,0.7657929586747926,0.7679685202166416,41,41,41,41,41,41,32,36,40,40,40,41,41
00035498,0.029173842502023158,-0.2852262961357404,-0.3472345983679165,-0.297260509335423,-0.2785689142314549,-0.09408453531999136,0.3111814542194311,-0.010081613264090874,-0.03625282361981831,0.1980365045349342,0.1671626761713566,0.0895221347368662,0.019308432228672123,0.856316413867781,0.07066641660251304,0.026125153507313103,0.059100213234466466,0.07779153382552566,0.5584772625026796,0.08298735379610223,0.9527763332292418,0.8219586895153634,0.22059318790349486,0.30254944531601363,0.5777912603583493,0.9046242219912878,41,41,41,41,41,41,32,37,41,40,40,41,41
00035509,0.2532252231090343,-0.12821030795435695,-0.47146448072462444,-0.1790006987852439,-0.45894252044018424,-0.08562254008186854,0.46764620775995497,-0.0010325739872055484,0.1291042407786789,0.09002129450547042,-0.0937080429778364,0.08061182984332556,0.04728295653737308,0.11016584722019743,0.4243695721195095,0.0018609716649249934,0.2628025442547319,0.0025435008695147447,0.5945348180592582,0.0069579269650091305,0.9950223387567904,0.421119532562405,0.5806644664960748,0.565199068922946,0.6163559302920659,0.7690941952462924,41,41,41,41,41,41,32,39,41,40,40,41,41
00035512,0.24919358211817474,-0.05751260370133316,-0.43751932651218517,-0.34763765333395,-0.4569642349488325,-0.2653565546913957,0.4673128380378839,-0.11037817085240081,0.03330791263405814,0.2674556686421313,0.09348256843673515,0.10026306420381075,0.05186772462786678,0.11614250530715732,0.7209663112557462,0.004228402214559014,0.02594044753089306,0.0026693761166930287,0.09358631306013049,0.007003691169155505,0.5216141573344201,0.8362157630577063,0.0952264878105797,0.5661394211960648,0.5328129941319845,0.7474060442423857,41,41,41,41,41,41,32,36,41,40,40,41,41
00035521,0.08029465629421778,-0.2274527091588545,-0.18628957966299978,-0.2035715474847241,-0.20635723601415035,-0.06256003791499332,0.1686343056830751,-0.33594470172354013,-0.03388464939609365,0.16950013710535106,0.28947749230496206,0.11904530112416886,0.3782214830068523,0.6177484836276516,0.1526619918629721,0.24353787328912846,0.20174353140988813,0.19550907105660756,0.6975923085440269,0.3562065220861566,0.0420685003511003,0.8334194070106204,0.29574153747230125,0.0700213748947328,0.4584928065317766,0.014758882530946857,41,41,41,41,41,41,32,37,41,40,40,41,41
00035522,0.2699527064180344,0.01557317019828052,-0.3785728590258312,-0.3168077518554801,-0.413664198353058,-0.21558714606085191,0.333778522158254,-0.24505247141868902,0.04306197441760014,0.14934591317170373,0.12638820357907368,0.060089381983478254,-0.12282064941197006,0.08783361725419192,0.9230131433988628,0.01465914068717026,0.04357644880826683,0.007178866368417616,0.17582505542961913,0.0619072137057253,0.14378781695805024,0.7892165911665455,0.3576941492047291,0.43708451941351434,0.709000719879956,0.44426062944385136,41,41,41,41,41,41,32,37,41,40,40,41,41
00035542,0.23387290026558333,0.04908021632629733,-0.3964943000873132,-0.27819923471375324,-0.4091436840715505,-0.25732588927218925,0.32231988775610054,-0.19647295183258556,-0.024903876393677842,0.10422775028690502,-0.048768973979597445,0.1842884233921655,0.06350492576699848,0.14110094264050146,0.7605705724477494,0.010274855390729523,0.07820307409715706,0.007903549304003332,0.10432935275993578,0.07199735344031324,0.2306135402795186,0.8771721307614311,0.5221478747550363,0.7650627162229887,0.2487292833997109,0.6932463729809661,41,41,41,41,41,41,32,39,41,40,40,41,41
00035550,-0.09596662248910998,-0.19770062238262112,-0.11269842546340773,-0.08202230447645781,-0.05098134364205123,0.053871345190088904,0.03784973018140629,-0.4167927283396942,-0.25723267640316666,0.254649295510738,0.35301178994330423,-0.0028784559032495986,-0.05232130468609122,0.5505986934375766,0.2153357782139037,0.4829626321117211,0.6101793364623566,0.7515846710077925,0.7379868762162225,0.8370523598730443,0.008302714633387174,0.10445934715275425,0.1127981600317794,0.025461648564167057,0.9857496306099373,0.7452704992565927,41,41,41,41,41,41,32,39,41,40,40,41,41
00035562,0.040164802274280306,-0.14729398866702306,-0.28077997067871896,-0.1866523015598054,-0.24269076411064183,-0.048855641255486415,0.2381096118373721,0.14755307938416617,-0.17689519473193022,0.14064197084202876,0.08707675764200863,0.12297606424008582,0.05618834155841805,0.8031075632391855,0.3580950523712445,0.0753653735738616,0.24260478918143472,0.12629388463296917,0.7616341315887546,0.18940859704415972,0.3700344683665679,0.26855052741581786,0.38670632107068736,0.5931512719585328,0.44367999467515407,0.7271415315116481,41,41,41,41,41,41,32,39,41,40,40,41,41
00035565,0.24504364707768778,0.12752880388052007,-0.2752870540157363,-0.34898939767652826,-0.30942200231907685,-0.3105276689561697,0.17586949307440586,-0.4804173478080707,0.017522236279674353,0.2916947582993507,0.16329430003255485,0.18038926445387268,0.15494490579240794,0.12254693769291487,0.42685672794092855,0.08150484153288048,0.025328891572671087,0.04899837042279709,0.04815371179866037,0.33563841382423454,0.001965414996642861,0.9134122327284756,0.06780746309286899,0.31403415625905806,0.25905678608518956,0.3333901028437016,41,41,41,41,41,41,32,39,41,40,40,41,41
00035582,0.0780706813879017,-0.14942289405611145,-0.2678445287952669,-0.12994295378936807,-0.26314716818705564,-0.015582053688953977,0.2649858819240969,-0.30474853125836043,-0.16787441947293996,0.21175904970004342,0.11078061573522698,0.1496382369838781,0.13445246627555543,0.6275497520942351,0.35111225839046833,0.09043728321443781,0.4180830578422511,0.09645298146902254,0.922969358687635,0.142731102874491,0.059243623576293473,0.2941105599344455,0.1896054816963277,0.4961751596847966,0.350410584762072,0.4019706748207856,41,41,41,41,41,41,32,39,41,40,40,41,41
00035588,-0.09622711428042768,-0.2276015187002645,-0.23354421465878833,0.04767640103455172,-0.1767076512718982,0.1439201577816276,0.2472247915702723,-0.23347849466881213,-0.28344176856611975,0.182664119352296,0.2754665383931973,0.35200666071180586,0.35162108690423266,0.5495124102456944,0.15238642005775038,0.14167663534122293,0.7672259260693327,0.2690665098086507,0.369331700349563,0.17251749717357778,0.15831412845235265,0.07252379933460532,0.25925263287078154,0.08535605064698819,0.024006969257704597,0.024172624188281356,41,41,41,41,41,41,32,38,41,40,40,41,41
00035598,0.02236949543968507,-0.18712718714586907,-0.24972790458222438,-0.19284119578338457,-0.23075219730121174,-0.03832120879992547,0.17566501912775193,-0.28381671161261685,-0.2178976637065475,0.19321421222236068,0.17296828437531286,0.25784293259491137,0.18744631170662804,0.8895905513567738,0.2413868254483033,0.11533662793964097,0.22705576355894008,0.1466369456331032,0.8119784909785284,0.33620952066483545,0.07995021108274623,0.1711281585110386,0.23226657452025737,0.2858233365259358,0.10361052612207525,0.24057067773423,41,41,41,41,41,41,32,39,41,40,40,41,41
00035613,0.13277680284655774,0.04141703540464153,-0.2633598293562096,0.12072332199652015,-0.2788035001960652,0.08678125770116059,0.3382052880514008,-0.05307176363447813,-0.11731708895746087,0.11757211551058959,0.1374771833183984,0.3019528844586617,0.27206824756868964,0.40791552660551306,0.7970959188071204,0.09617415376069013,0.4521369478520368,0.0775312645794609,0.5895374580325374,0.05832067568325301,0.7516604112764071,0.4650887702988341,0.46997248649473344,0.3975873273201288,0.05502201081024849,0.08527963035810841,41,41,41,41,41,41,32,38,41,40,40,41,41
00035626,0.0007434328388631548,-0.08835385070545482,-0.12727654479911127,-0.04322954738614285,-0.1282180020335502,-0.010972532100414403,0.11148801975681669,0.020798188382302813,-0.13507999503082896,0.2096774124912585,0.1635781976395889,0.19317508061172134,0.2192291791317109,0.9963193121171711,0.5827850657259387,0.4277794159595875,0.7884150567819364,0.4243415390602223,0.9457158258248216,0.543533531654229,0.8999913702287591,0.39975727556358415,0.1940963933079778,0.313182064989446,0.22623679387105364,0.16846276987787348,41,41,41,41,41,41,32,39,41,40,40,41,41
00035707,0.10161095095766706,-0.01106482695515439,-0.22734672947619852,-0.19944438041202772,-0.2445205478381735,-0.14116158049354327,0.13758917494051037,-0.0542544731037953,0.021856025482172983,0.14782729644303877,0.09184041855810018,0.2539195645740802,0.04998386234990795,0.5272914022569233,0.9452599036834172,0.15285847154893759,0.21123417125598304,0.12337266537706892,0.3786738789890758,0.4526899686120838,0.7463066214548113,0.892109817194699,0.3626589162305499,0.5730097288086315,0.10916053976868191,0.7562954313515794,41,41,41,41,41,41,32,38,41,40,40,41,41
00036103,-0.09311846513038442,-0.22728579931466789,-0.19378318094270622,-0.2698612397226844,-0.08338061626682587,-0.05237327237430413,0.06002259669590249,-0.034283273366026254,-0.17951929701223612,-0.020822193175397574,-0.09786199798306096,-0.003922823530167699,-0.07217266848480425,0.5625416496644177,0.15297151590344055,0.22475042301340425,0.08794536241797156,0.6042562698956585,0.7450259447883568,0.7093099908281639,0.8336579088853634,0.26139940622311464,0.8985218076425123,0.5480051044816603,0.9805801312209306,0.653846784054984,41,41,41,41,41,41,41,40,41,40,40,41,41
00036110,-0.03720911756653592,-0.34452162629247973,-0.1718996371418696,-0.2644300400912724,-0.16540282812636867,-0.10077171295857842,0.1683536514175612,0.10947469476701555,-0.15979090853859365,0.2359349672029289,-0.014420170982240965,-0.06217640814901734,0.3194703397361089,0.8173409179517159,0.02739703514053051,0.2825179992091452,0.09478035911913381,0.301378397185319,0.5307260265485788,0.2927145396813544,0.5012979030914442,0.31830337436845674,0.14274401923869331,0.9296273689251103,0.6993595164439731,0.041745553212826726,41,41,41,41,41,41,41,40,41,40,40,41,41
00036147,-0.10933900400040232,-0.23585586083757246,-0.2765579413756169,-0.2702639402654098,-0.1621799552686832,-0.034366446253988506,0.2194355140641154,0.18464521289544775,-0.12279293046487608,0.03336003056624699,-0.036684032666704794,-0.08297602552914461,0.1296169313779581,0.4961849557454712,0.13766439104737693,0.08005081961538776,0.08745420585020429,0.31102651241431273,0.831084924890133,0.16805242908580004,0.2540327447908133,0.44436423209171577,0.838077102432874,0.822190346097681,0.606017937631893,0.41926191373407684,41,41,41,41,41,41,41,40,41,40,40,41,41
00036164,-0.25121308592868996,-0.25481385497887366,-0.37418355695047373,-0.226106161951927,-0.18635172677896158,0.07088875713238946,0.29518546253116557,0.02472598554756146,-0.14440790217393043,0.16402130564738093,-0.03503711179155962,0.08296917573416271,0.20472593126992955,0.11311883648990027,0.10787602356702619,0.015946941767049413,0.1551721686151497,0.24337783116232806,0.6596278500636987,0.06097887176292743,0.8796246547850095,0.36769435891081753,0.3118550417698465,0.8300533169288512,0.6060477819906283,0.19914329852431656,41,41,41,41,41,41,41,40,41,40,40,41,41
00037170,0.03702777490786293,-0.12045499765560927,-0.34735414421298905,-0.2548031361061814,-0.27965034215217316,-0.07583808346290925,0.3245886689168426,-0.21022073075239117,0.3621929210524649,0.12788629475480973,0.07652846440797978,-0.12453160079259776,0.06134526894701899,0.8182161261187931,0.4531500565966184,0.026070256262965618,0.10789135125796502,0.07659737430975411,0.6374529471446349,0.04379380041951658,0.19895841307817672,0.02163781095539599,0.4316254035610638,0.6388195194099469,0.43789146088258846,0.7031935586542698,41,41,41,41,41,41,39,39,40,40,40,41,41
00037179,0.02081149780498092,-0.16511547818013506,-0.3434806126341707,-0.2085448457052786,-0.26708473326353144,-0.027839612386807065,0.3597658607451079,-0.138005505587873,0.3746023047121797,0.05974233213599788,-0.21357195723340844,-0.12071909553949381,-0.1242423408006621,0.8972378455510481,0.30223075576973774,0.027898509442584145,0.1907091991302878,0.09139014180379998,0.8628235005934929,0.02259869076270036,0.3957586642539514,0.01724201249537801,0.7142235716603222,0.18575462394347525,0.45215289608885295,0.4389646973962426,41,41,41,41,41,41,40,40,40,40,40,41,41
00037181,0.010418699047037901,-0.08149751503517667,-0.2266562849406522,-0.24088713238959494,-0.21412309797991042,-0.15430592672396848,0.22647750785023868,-0.17823109448149738,0.29409221628753107,0.15300646888296027,0.09633941653144568,-0.15657933564677728,-0.2500215378845967,0.9484520283212413,0.6124743519870022,0.15414303949986452,0.1292237014984876,0.17884862173241806,0.33541193858143337,0.1599364762045099,0.2711897365417582,0.06547619888172938,0.34589668934420476,0.5542784474866631,0.32825297160968886,0.11489556617815418,41,41,41,41,41,41,40,40,40,40,40,41,41
00037195,-0.019926241934264063,-0.11677784587686739,-0.3182911349263656,-0.2927705250174233,-0.2429463261948738,-0.1501587120474017,0.3562997247425329,-0.09520977339740619,0.3170300931802259,-0.03203029823583978,-0.1735962103456783,-0.2939480089077234,-0.13723148988864095,0.9015871811382664,0.46715719364135544,0.0425485462328603,0.06322476641832286,0.12588280350461478,0.34871820022688954,0.024032437064433847,0.5589544900756236,0.046234903911143245,0.8444505900544095,0.2840509469609637,0.06212163765627619,0.39222225634022,41,41,41,41,41,41,40,40,40,40,40,41,41
00037213,-0.0554907399306839,-0.14230782078395812,-0.003925642182951109,-0.17705376261467082,0.005259942849798328,-0.08987384644128951,-0.017668448334234088,-0.21801798108158166,0.2795978907326725,-0.22902368562460734,-0.240530357048856,-0.12104589481193843,-0.0039930058605377305,0.7304014364976594,0.37477518537226384,0.980566180180958,0.2681147743974844,0.9739627169438599,0.5762916755084575,0.9138291295432562,0.17654641665196122,0.08058608112692928,0.1551668232819743,0.1348996964106417,0.45092064404693044,0.9802327625469087,41,41,41,41,41,41,40,40,40,40,40,41,41
00037238,0.12210074680003474,0.01936243378075167,-0.3303615635478155,-0.29406660303043103,-0.28592276886594037,-0.23740573877386706,0.28860576548338046,0.03678596492246233,0.23045326390186416,-0.02535863133591794,0.03379305446938975,-0.14385646304819483,-0.02039924045228525,0.44695563787773884,0.904358706014349,0.034896231719921754,0.06201138597483288,0.06995176220261609,0.13502186140244166,0.07090721757697334,0.8217042407960429,0.15253472816571753,0.8765681051474782,0.836003771302521,0.36954584250029565,0.8992629388126756,41,41,41,41,41,41,40,40,40,40,40,41,41
00037250,0.12647492064568372,-0.13010075239742572,-0.3188364486484243,-0.3727385219771715,-0.2994343305121524,-0.20653167406068973,0.2666490444518203,-0.02074161870525209,0.29687460519610576,0.09518028435095593,-0.12788969369703174,-0.049565686006978846,-0.10205554870609196,0.4307189122682835,0.41751315236489756,0.04217566260051805,0.016391282957176234,0.0571819319197858,0.19512324086373548,0.09626703604092735,0.8989124645594215,0.06285064637856112,0.5590768028088913,0.4316130609491671,0.758272937370278,0.5254762896090739,41,41,41,41,41,41,40,40,40,40,40,41,41
00037254,0.09253742305686419,0.022646176929828156,-0.15047789487393703,-0.24130200594728266,-0.17473169954196732,-0.21664832796992223,0.21679017163508893,0.009098056746345992,0.3476445739098343,0.07178345088817548,0.3167954950028748,-0.11140263141554232,-0.2185763358274298,0.5649927612379982,0.8882334962546266,0.34768281334712026,0.12854533164005993,0.27454261376102557,0.1736565093689602,0.17905604066862804,0.9555667606467734,0.02794595342799472,0.6598134457248841,0.04640547159800594,0.488040839082502,0.1697658464912491,41,41,41,41,41,41,40,40,40,40,40,41,41
