zettaicode,Summer_1_COD2,Summer_2_COD2,Summer_1_DOC2,Summer_2_DOC2,Summer_1_TN2,Summer_2_TN2,Summer_1_TP2,Summer_2_TP2,Summer_1_DIN2,Summer_2_DIN2,Summer_1_DIP2,Summer_2_DIP2,Summer_1_NH4N2,Summer_2_NH4N2,Summer_1_NO2N2,Summer_2_NO2N2,Summer_1_NO3N2,Summer_2_NO3N2,Summer_1_PO4P2,Summer_2_PO4P2,Summer_1_COD2_pval,Summer_2_COD2_pval,Summer_1_DOC2_pval,Summer_2_DOC2_pval,Summer_1_TN2_pval,Summer_2_TN2_pval,Summer_1_TP2_pval,Summer_2_TP2_pval,Summer_1_DIN2_pval,Summer_2_DIN2_pval,Summer_1_DIP2_pval,Summer_2_DIP2_pval,Summer_1_NH4N2_pval,Summer_2_NH4N2_pval,Summer_1_NO2N2_pval,Summer_2_NO2N2_pval,Summer_1_NO3N2_pval,Summer_2_NO3N2_pval,Summer_1_PO4P2_pval,Summer_2_PO4P2_pval,Summer_1_COD2_n,Summer_2_COD2_n,Summer_1_DOC2_n,Summer_2_DOC2_n,Summer_1_TN2_n,Summer_2_TN2_n,Summer_1_TP2_n,Summer_2_TP2_n,Summer_1_DIN2_n,Summer_2_DIN2_n,Summer_1_DIP2_n,Summer_2_DIP2_n,Summer_1_NH4N2_n,Summer_2_NH4N2_n,Summer_1_NO2N2_n,Summer_2_NO2N2_n,Summer_1_NO3N2_n,Summer_2_NO3N2_n,Summer_1_PO4P2_n,Summer_2_PO4P2_n
00002725,0.19480674454436347,-0.2294343657465904,-0.016147139613234454,,-0.07905223746813325,0.19403237689396668,0.03744557205390737,0.1519563385416978,-0.2475230032935435,-0.0740310724196765,-0.18549672908663015,0.2876674833367677,-0.2595519254810422,-0.11982958737208682,-0.29714364091347856,-0.09302728466334749,-0.14918109590186407,0.08739742655526722,-0.18549672908663015,0.2876674833367677,0.22226370863376005,0.14902205716657488,0.9201846446730868,,0.6232160221003458,0.22414325805212082,0.81620005413433,0.34291148298732727,0.11868954392965184,0.6455142580904327,0.24558586931022017,0.06818651119368724,0.10126146724022801,0.4555161828637356,0.05920477932752461,0.5629259656482388,0.35190115272963995,0.5868876261742266,0.24558586931022017,0.06818651119368724,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00002737,0.037686371006923874,-0.12808033747502862,-0.05576969357317009,,0.15077141890578,0.046783768985788815,0.061687073946074616,-0.25893711149869036,-0.15045452635134726,-0.13101387949396243,-0.10910058370099872,-0.319458892827801,-0.2003716681995277,-0.049654218797490955,-0.08023898022070462,-0.32828248515248704,-0.030242429519531697,0.04667312338460829,-0.10910058370099872,-0.319458892827801,0.8174131624337017,0.4309210887898098,0.7325014042883002,,0.3530713537847253,0.7743719503221594,0.7053322808974544,0.10666121814048682,0.3540958610178941,0.42035150034343705,0.5027703689761688,0.04449861514463487,0.2150881175187303,0.7609219266693139,0.6225930350141955,0.03862986775257466,0.8530353125161914,0.7748917320665264,0.5027703689761688,0.04449861514463487,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
00002744,-0.054058760279555376,-0.056630514441029234,-0.1227692169891424,-0.2798467462542898,0.11838391275213042,0.1352655759322606,-0.13068942089878305,-0.1479318066662546,-0.16157917421325643,-0.162977316289174,-0.3082731658331652,-0.20342674196162366,-0.1600487855817464,-0.14693817025795436,-0.17797415566518887,-0.30277457054366175,-0.009536300269274503,0.02552515783745681,-0.3082731658331652,-0.20342674196162366,0.7371077302411994,0.725077700402955,0.4444528743596187,0.07638204560110777,0.4610111150152311,0.3991040526748802,0.41539100280657515,0.35599426156201613,0.31284644162382075,0.30862147612757196,0.049888623210790926,0.20207137482537577,0.3175127823322455,0.35927026666930395,0.26559470647592687,0.05433164257474537,0.9528126984615967,0.8741321757257501,0.049888623210790926,0.20207137482537577,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00002750,0.0060850913302095775,0.08781601053279973,0.0019679496180513532,,-0.013255461604707603,0.2722216820034796,-0.18588326839602695,-0.17349217303395517,-0.3384425233572596,-0.17124660049832421,-0.3583027305649913,-0.25110760649144914,-0.28577868611732493,-0.1501562793483243,-0.3481898454024775,-0.19226955836557025,-0.044592797358900746,-0.007732417500813677,-0.3583027305649913,-0.25110760649144914,0.9698798817711609,0.5850905374821629,0.9902570082530542,,0.9344438869088801,0.0850966648444058,0.24458596246151543,0.2780148755707853,0.030434074347832334,0.2843782116748046,0.02143300205224632,0.11327527365793223,0.07009913674810145,0.3487260988015017,0.02568915939074451,0.22846261597126064,0.781902430454734,0.9617312814938015,0.02143300205224632,0.11327527365793223,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00002758,-0.004659290406587795,0.013749631049076243,0.015153792412132085,,0.18187056386817604,-0.03763819393516643,0.0153427528987508,0.1531506868325202,-0.16490897365194593,-0.25906233395983264,-0.166920715806876,-0.037393418593875564,-0.20068988947204813,-0.19946961918509623,-0.17013808775133818,-0.33900963894732195,0.15638794790357063,-0.06152594119864362,-0.166920715806876,-0.037393418593875564,0.9769351638450604,0.9320055175474589,0.9250804142902493,,0.2551002388443737,0.8152709537375469,0.9241488959701445,0.3390865208717698,0.30284425553540706,0.10193021858771478,0.2969014754319557,0.8164516560758628,0.20833796729975962,0.21117520685338542,0.28755406797666677,0.03013948714917404,0.3288519531132262,0.7023594970863396,0.2969014754319557,0.8164516560758628,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00002811,0.5357367690175443,0.2654461148960904,0.08417465415211342,-0.4001519469232161,0.29695470295466175,0.07697178476612504,0.21310205721883219,0.020287271059594842,0.3419722455016363,0.35182455828868076,0.060738576842417374,0.0872001399501091,0.14425528293634549,0.42897585036347835,0.15491590270946773,-0.36052902054603797,0.38202407664984783,-0.07120769924202686,0.060738576842417374,0.0872001399501091,0.0003065157768727182,0.09347150968782206,0.6008053133492035,0.009533696979375178,0.059374140434511814,0.632416242984586,0.18097916280472875,0.899813064996757,0.02863858435554595,0.024085088085353326,0.705996820444283,0.5877354793371965,0.36820622886596627,0.005133029355619433,0.3334817093425452,0.020579972947539115,0.013709443665153177,0.6581899088368014,0.705996820444283,0.5877354793371965,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00002823,0.38968204218766955,0.12490526137966708,0.012955602909710491,-0.3352204467417889,-0.004638199210440709,-0.22055654785588352,-0.01893031070740851,-0.5562199334871287,0.08201144205527355,-0.31126917289117284,-0.21011385870552873,-0.4646019004703348,0.07652381406058639,-0.2949233220313665,0.005529130902095442,-0.1641274670709289,0.08503023100143126,-0.012558386284009978,-0.21011385870552873,-0.4646019004703348,0.01178704382185292,0.43650722373878337,0.935923762621283,0.03215321859131683,0.9770395436084864,0.1658356118653134,0.9064836634095874,0.0001593559290960454,0.6102268029295672,0.04759386320716601,0.18731833638092812,0.0022117313548759136,0.6344045049673486,0.06121954616784762,0.9726306972423034,0.3051732147104185,0.5970965131001442,0.9378844502283933,0.18731833638092812,0.0022117313548759136,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00002848,0.21753479055773398,-0.06275291639283687,-0.2661060893582767,-0.39524835500634414,-0.36428540458502945,-0.22189341964706935,0.10208737729844673,-0.3447958104923281,0.04693477044181828,0.14841192953399146,-0.06990976496684133,-0.21325833706844405,-0.012313261670302694,0.42351263796450667,-0.03432595132118431,-0.1430096396356013,0.08394370805103865,0.07085863556010201,-0.06990976496684133,-0.21325833706844405,0.17185977976197753,0.6967043994731106,0.09262886123116601,0.010538323987007275,0.019205182542819915,0.1632197079836093,0.5253464642639691,0.02726620616699257,0.7707486308095574,0.35441781092019076,0.6640491424971101,0.1806518954210121,0.9390945829154562,0.00579576433649405,0.8312810828291366,0.37239991145620505,0.6018081422553606,0.659763714873698,0.6640491424971101,0.1806518954210121,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00003064,-0.1870123371817265,-0.020637738690366756,,,0.12963244105916202,0.10574391037544234,-0.15858802922244508,-0.07375228768232045,-0.040970844501593655,-0.04641292747833095,-0.09128703913164563,0.11694794745387756,-0.01857357368580393,-0.11106480691170655,0.02609855354610644,0.14724228466694778,-0.05004752361822736,0.05575428535348401,-0.09128703913164563,0.11694794745387756,0.24168100719663815,0.8980913085362464,,,0.41920579016506665,0.5105376209783714,0.32200747890629405,0.646761554170805,0.7992366579700378,0.7732300873498924,0.5702841439669093,0.46650419096353757,0.9082383967831664,0.4893693036482125,0.8713281099042854,0.3582656783687357,0.7559945189382644,0.729169330288114,0.5702841439669093,0.46650419096353757,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00003078,-0.06366325384742443,0.023847033013921867,,,0.09218913702960854,-0.11652428506581936,-0.08744116063960136,-0.2888091956676804,0.11719470537363501,-0.28014558293358377,-0.04502889105162141,-0.23007909213709538,-0.02203333690604432,-0.2646885993616676,0.29861740862325925,0.3081564770359882,0.10482777616160023,-0.18764412432853741,-0.04502889105162141,-0.23007909213709538,0.6925190989843412,0.8823472867008527,,,0.5664643586304176,0.4681314913093881,0.5866997496000893,0.06705053955054496,0.46555777833426104,0.07605532455730854,0.7798221641616053,0.1478516521144086,0.8912397448711646,0.09444596721873932,0.0578968998859402,0.04997977156012298,0.5142281399755493,0.24006571910981148,0.7798221641616053,0.1478516521144086,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00003079,-0.17137788904790238,0.07376366252443532,,,-0.06485036475177536,-0.01716109415188387,-0.04206986023378255,-0.3685618161810445,0.1766844867493274,-0.24663897418555158,-0.0924737451672631,-0.2811118834725666,0.008521325040594259,-0.20352934466662626,0.05824721396530132,0.37732809579514576,0.1749491789178858,-0.2142131265949637,-0.0924737451672631,-0.2811118834725666,0.284003590539103,0.6467106438932823,,,0.6870748646982472,0.915190308266038,0.7939664345962072,0.017734763270296026,0.2691302869691651,0.12005428437173474,0.5652616845718734,0.07500635136306845,0.9578302113360764,0.20183904117059256,0.717548216151317,0.01501507092867907,0.2739363410261808,0.1786616284481528,0.5652616845718734,0.07500635136306845,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00003086,-0.10467827043409583,0.10799122504850987,,,0.048728461584378435,-0.0013116073059231837,-0.16898912069589295,-0.3292763931180048,0.08654213105266383,-0.2381094863398509,-0.07582780362374517,-0.28212881873483553,-0.02420935060255186,0.06124602139760762,0.16638427177107595,0.14909885196536649,0.15263364932783835,-0.3148447872511528,-0.07582780362374517,-0.28212881873483553,0.5148316655738967,0.5015413247351227,,,0.7622366305343102,0.9935063638496572,0.2908699983815479,0.03553435653852127,0.5905672470244777,0.13383448885089835,0.6374986916051646,0.07391470557644704,0.8805725333628517,0.70365187462544,0.29847877704715975,0.35216972866625473,0.34073911949933544,0.044967557217015106,0.6374986916051646,0.07391470557644704,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00003089,-0.19610741525792383,0.05198920853548958,,,0.047601647876181846,-0.05542568185724364,-0.22908821242486968,-0.088398071579328,0.05566598432820084,-0.20148174224697457,-0.1519673619446622,-0.09461946337271426,0.07332201922851375,-0.026065335905567207,0.04841165837863566,0.18639209247269803,-0.010472676059203373,-0.22696066832746542,-0.1519673619446622,-0.09461946337271426,0.21913117415330746,0.7468338904316689,,,0.7675807913900189,0.7307056937888272,0.14965324381123407,0.5825956926734501,0.7295820733962687,0.2065111062040018,0.3428760592878267,0.5562326641637028,0.648688467786433,0.8714905114187173,0.7637380504589151,0.24327391891135342,0.9481853296424221,0.1535757679533241,0.3428760592878267,0.5562326641637028,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00003695,-0.09605315636141319,-0.11703162816919238,,,-0.09064411159452997,0.11487471940989138,-0.12678040417603786,-0.020660747860468093,-0.03857985320329972,0.04614435520989107,-7.318467084611348e-05,0.0593206274530579,-0.22926950255512735,-0.2096641563341746,-0.005866908908404135,0.05871133507593632,0.0729572104204056,0.09421948852017852,-7.318467084611348e-05,0.0593206274530579,0.5502377237919743,0.4661831279362715,,,0.5730136938451507,0.474496205112452,0.4295974011197494,0.8979782864976752,0.8107325298073462,0.774508066950703,0.9996376662069527,0.712563463789765,0.14932242982723845,0.18828580356249272,0.9709593789734032,0.7153914829381083,0.6503240000016569,0.557910589952262,0.9996376662069527,0.712563463789765,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00003698,0.12560921952646517,-0.007626270348251578,,,0.22400872347845383,0.17125435458106839,0.018255332907504185,-0.010679580229396225,-0.03936326417049052,0.01413743549403016,-0.07766547389279373,0.002831388229716925,-0.09058857005621974,-0.2899818595438647,-0.1272044248989897,0.0832239817669199,0.08070519500659283,0.05129374571267298,-0.07766547389279373,0.002831388229716925,0.43390598260924096,0.9622562379095478,,,0.15914189889017502,0.2843560771095552,0.9098041366580701,0.9471630747281613,0.8069614464322071,0.9300924108719452,0.6293424266183909,0.9859826252745426,0.5732497747408467,0.0658994071879356,0.42804341387570793,0.6049380252735537,0.6159462620110197,0.7501111219990756,0.6293424266183909,0.9859826252745426,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00028119,0.011697755102789465,0.20882809930839058,-0.09009277623659154,-0.40200256726495986,-0.3302356872866869,-0.16887336114925225,-0.2445421849658062,-0.2791676442531625,-0.14996861458975924,-0.07023086310539381,-0.18045181381312336,-0.29840470448340706,-0.07902331769108897,0.08278204519929197,-0.12485766950575312,-0.11333557380660493,-0.14479591420924504,-0.10706967207727451,-0.18045181381312336,-0.29840470448340706,0.9421338093873612,0.19009385811769677,0.5753591217462385,0.009176481641351155,0.034969766662740875,0.29120544631322337,0.12333842799119939,0.0771286034044796,0.3493357446301778,0.6625977616884718,0.25888889550273664,0.058084224425711074,0.6233435294699996,0.6068633486320897,0.43668339454121324,0.4804758062449417,0.3663949236672086,0.5052206376863322,0.25888889550273664,0.058084224425711074,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00028129,-0.14632838927981925,0.32633788438951333,-0.12440822462712632,-0.39119464208723054,-0.28155426677020196,-0.18400470292135543,-0.18998834655536384,-0.09252030864829489,-0.05303685955104681,0.0314633089037257,-0.24738000237760427,-0.06226692199194164,-0.0322595487779567,0.1734258183921856,-0.07501088179596871,-0.1556907637182459,-0.031234464573673112,0.03421934172243321,-0.24738000237760427,-0.06226692199194164,0.3612896886144367,0.03731047158135763,0.43834904391808516,0.011435842745510752,0.07452992357057041,0.2494712854925299,0.23413623084326066,0.5650650326952477,0.7419053519222008,0.8451726778397655,0.11890950893363476,0.698942418825875,0.8413039166205037,0.27820155995876106,0.6411381590772525,0.3310396657715828,0.8462852523244552,0.8317975492710503,0.11890950893363476,0.698942418825875,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00028132,0.3059682844316135,0.10497732887503562,0.08476497062732079,-0.4026787443159534,0.06079187533365113,-0.2229611842777529,-0.09297350149907323,0.014707581047268636,0.06644097942554747,0.25425196803380457,-0.22969981269123463,0.08734392447280323,0.08906910541020938,0.23847101919843058,0.14390002965842896,-0.00922879827494082,0.03257010461876481,0.18165770425017247,-0.22969981269123463,0.08734392447280323,0.05171400296915067,0.5136247786263558,0.5982453073793649,0.009048856809635816,0.7057503968764406,0.1611519498337114,0.5631527130365261,0.927280491608721,0.67980453388584,0.10868174120069543,0.14853935743573546,0.5871175013541184,0.579725426726017,0.13322753173600516,0.3693993632302879,0.9543326483960501,0.8397959838861909,0.25566628831206534,0.14853935743573546,0.5871175013541184,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00028143,0.0016189712060204493,0.06411743268337765,-0.13527051342312552,-0.3027122518218817,-0.2229922214122002,-0.21470732292615471,-0.14658277917826784,-0.037372467721470806,-0.04248091094101907,-0.0900499645017232,-0.27203866844007296,-0.10116393176349522,-0.010820177641773884,0.07842593670348615,0.11719612675516718,0.03131445069927095,-0.07745443271821943,-0.11608743283434256,-0.27203866844007296,-0.10116393176349522,0.9919846805465906,0.6904343586841234,0.3990866817241324,0.05438375727581629,0.161092131198837,0.17763765035132517,0.36044639127282363,0.816552733688034,0.7919975876961407,0.5755414287805823,0.08531493760358239,0.5291194940068351,0.946468470325327,0.625979806036679,0.46555232975459665,0.8458963494841472,0.630276924567339,0.46981261259613916,0.08531493760358239,0.5291194940068351,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00028150,0.2240761961267691,0.1777977345582567,-0.014800295428119064,-0.39632142362654627,-0.22226347563800625,-0.13359403471461348,-0.24705991190150234,-0.19090664456589881,-0.12877833232238042,-0.08837723581630033,-0.21454584799630275,-0.07999902397957732,-0.12875496002728448,0.1419760283252833,0.07188244987503548,-0.3758645107457119,-0.0821559374585639,0.03708442605840867,-0.21454584799630275,-0.07999902397957732,0.1590130580223739,0.2660765350603016,0.9268233121500847,0.010311072028420708,0.16250091853644077,0.40500992012554365,0.1194029869632273,0.23184090161098903,0.4223027971318104,0.5826849170521707,0.17797176456581712,0.619047649830684,0.4223877259981467,0.3759012473404532,0.6551518215025834,0.01544289988693503,0.6095955177403029,0.8179426890796834,0.17797176456581712,0.619047649830684,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00028153,-0.11492327371024538,0.2596158866713612,-0.17442791690131224,-0.3933382346563378,-0.2981508880345019,-0.18687958404873606,-0.1488195086209387,-0.08356602225698959,0.04902165250897187,-0.08418735203262007,-0.24536460669448615,-0.11929002972166326,-0.011155587753406979,0.045286401120729645,0.10025594401602499,0.05532908121595537,0.07948407662823695,-0.11898416325078898,-0.24536460669448615,-0.11929002972166326,0.4743082123854368,0.10117434883736909,0.2753909492742026,0.010953441283650635,0.05830838864976747,0.24202134888393392,0.35308288340772315,0.6034497146114841,0.760847881456786,0.6007501968494288,0.1220423513651237,0.4575628580542992,0.9448115763420641,0.7785944925134519,0.5328422362963914,0.73115754141284,0.6213133348666554,0.45872528427805315,0.1220423513651237,0.4575628580542992,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00028168,0.2739152010494825,0.1525514556313945,-0.0066341904963271425,-0.38577795660512826,-0.150410409468117,-0.2249611600936364,-0.3561544855293374,-0.10940757326862448,0.0657518814913626,-0.1298538390388044,-0.35345504612302625,-0.2174889572361134,0.04432887191235315,0.02195365168335015,0.029322263964026398,-0.3287200445603495,0.048161533158987864,-0.04732504403882805,-0.35345504612302625,-0.2174889572361134,0.08309740061591693,0.34100228976878405,0.9671633527231752,0.012736243624306845,0.347901570303767,0.15733021046364,0.022283970998468683,0.49591323266361786,0.6829507758068223,0.41840509909633444,0.02339312128445094,0.17195234818202537,0.7831621446170652,0.8916307470737159,0.8555931289270099,0.035865202457578696,0.7649240682971573,0.7688942812049714,0.02339312128445094,0.17195234818202537,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00028169,-0.03365445306101359,0.16003278390659292,-0.10497836635107134,-0.39417756810089594,-0.22443642055368954,-0.14141757214353332,-0.3071771785123215,-0.18957038504656282,0.009723152477279166,-0.10479113641933885,-0.2776449956767797,-0.1738501359382385,0.01974652682444084,0.16269603053242662,-0.06644473123989192,0.05008142833242778,0.010184193951663926,-0.17772062785028947,-0.2776449956767797,-0.1738501359382385,0.8345352922398753,0.3175618037813855,0.5136205942292762,0.010769345089032559,0.15832648280086312,0.37780110388562127,0.05075002260956416,0.23518605146575766,0.9518891879144941,0.5143760147895213,0.07882326047914005,0.2770091844111527,0.9024704873166449,0.3094685502201523,0.6797874186752552,0.7558342735343121,0.9496107745093858,0.2662873047817399,0.07882326047914005,0.2770091844111527,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00033182,-0.06252755335017164,-0.04230362808245231,,,-0.03463773274765862,0.009859021043750658,-0.21013692301198156,-0.05707383028168747,-0.1396446946959896,-0.0009191221167541936,0.14821836888013024,-0.1039833040944691,-0.32978198794501334,-0.25283433465992144,0.19025110212789936,0.13786474726714484,0.21492926340817012,0.27299386027614647,0.14821836888013024,-0.1039833040944691,0.6977418892541966,0.7928465799440287,,,0.8297710712191322,0.9512177011614174,0.18726881224829542,0.7230104594122527,0.3838699588265735,0.995449494066506,0.35505284365734213,0.5176417449252038,0.03523586612882289,0.11073488134998163,0.23347788671158656,0.3900203191162669,0.17717915709320856,0.08418049328922646,0.35505284365734213,0.5176417449252038,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00033204,-0.12551070263812883,-0.3497757049330461,,,0.0974448521190668,-0.16618596133797586,-0.09109055863118025,-0.15159757168188606,0.1252545861375721,-0.00564135427582599,0.24879836379082412,0.07677840157604236,-0.08246500478005157,-0.1304764510264713,0.21128089719641208,0.14308803103443588,0.14096157510568239,0.01621673219471014,0.24879836379082412,0.07677840157604236,0.4342694996897513,0.024978698484541033,,,0.5444478037377958,0.2990632260502277,0.571117670098609,0.34406560679894904,0.43521533364185966,0.972075405257253,0.11674131259218078,0.6332742379767965,0.6082461726135583,0.41615805114374366,0.18482409353877416,0.3721351571501291,0.3793566042790322,0.9198417604221601,0.11674131259218078,0.6332742379767965,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00033224,-0.09368755111478401,0.2250476290200282,,,-0.03510286036807576,0.022065194144624208,-0.013925679517043127,0.013711564551062243,-0.04280657236107001,-0.021680240203574674,0.06321352025963521,0.0975921392678093,-0.2467007552098383,-0.21238943881995734,0.03440894000654956,0.057438047399905795,0.09755680771995537,0.096684171012316,0.06321352025963521,0.0975921392678093,0.5601457676688376,0.15716647935460787,,,0.8275195015468736,0.8910834337781656,0.9311369924528213,0.9321933267130383,0.7904386415128866,0.8929725239003475,0.6945856428801611,0.5438367470548774,0.11995852645665657,0.18247682664724454,0.8308790955177202,0.7213135179165345,0.5439832987109039,0.547608884181544,0.6945856428801611,0.5438367470548774,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00033237,-0.06984689826399568,0.14802778133130787,,,-0.10633701162359561,-0.06282466678983979,-0.016995625048099632,-0.0018010970661572496,-0.16323868479110654,-0.2046730326754257,0.11994943519985028,0.04705271622876823,-0.3624076429163212,-0.4763271293025056,0.12403510447302041,0.13853004478133082,0.03914853139991442,0.11815139683143246,0.11994943519985028,0.04705271622876823,0.6643334453752033,0.3556787960455832,,,0.5081555118246764,0.6963742009203134,0.9160051286315564,0.991083032948775,0.3078357033624776,0.199261934842514,0.4550622435369425,0.770188088804189,0.01988245638438394,0.0016430947326662158,0.43973449479286536,0.3877147707119199,0.8079946744878213,0.4618982063218003,0.4550622435369425,0.770188088804189,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00033241,0.09009336892353564,-0.13816778518242018,,,0.09753622613660694,-0.14128229121657415,0.04666696803147817,-0.1360928620248869,-0.019547522047270442,-0.2008417941965894,-0.036532232380228284,-0.10412216573589522,-0.27664495769450964,-0.07576865577397073,-0.010309756184419337,0.15618658635569124,0.030403136821527323,-0.24954984348473944,-0.036532232380228284,-0.10412216573589522,0.5753565980662199,0.3889691679578723,,,0.544068677717455,0.37826218069389766,0.7720217991898681,0.3961996219528219,0.9034487382393408,0.20798664257613647,0.8206088544848529,0.5170796522338253,0.07995200996890099,0.6377619205756436,0.9489903283726525,0.3294828838425877,0.8503293890425918,0.11560471298755669,0.8206088544848529,0.5170796522338253,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00033248,0.04386857030227731,0.013228448020009243,,,-0.045951275275427486,0.27519673787488175,-0.07692797269626347,0.3483911672489269,-0.11362443488024379,0.03137112106703553,0.049406490671693434,0.23228355689568286,-0.28095119504959953,-0.30146174172190454,-0.005699506432259669,0.3985540973721639,0.2111241822556649,0.44337765484671554,0.049406490671693434,0.23228355689568286,0.7853604666451968,0.934577196682298,,,0.775427185454119,0.08160895063138016,0.6326105850643013,0.025598047732686945,0.4793505784629215,0.8456208326890268,0.7590261534461056,0.14390075972550836,0.07517999628967682,0.05543800514354872,0.97178766792637,0.009851639003941178,0.18515765145995533,0.003691465093510567,0.7590261534461056,0.14390075972550836,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00033276,-0.1276798350338025,0.02658107520119244,,,-0.16824187123185833,0.054064979137992054,-0.22020998603693054,0.279421349972652,-0.42790567932232587,0.09289977670093216,0.0947038983811221,0.3529194257781713,-0.48994319972631356,-0.14299448382962757,-0.04289091742375487,0.024062365565730486,0.31375135056747844,0.3205383566400428,0.0947038983811221,0.3529194257781713,0.426304835233246,0.8689696458208338,,,0.2930397765228164,0.7370785638395162,0.16651866004845334,0.07684903124377664,0.005257404269752467,0.5634636022162972,0.5558787553188548,0.02361858229204056,0.0011480779491783782,0.3724511106825968,0.7900350114860129,0.8812924464920385,0.04575791889256928,0.041028952712997196,0.5558787553188548,0.02361858229204056,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00033277,0.09438853981776274,-0.04617649531839489,,,0.09885860702182306,0.0011680575884479621,0.04725820242281022,0.11795730440699685,-0.20042383578616468,-0.11903565426306599,0.12474819577207183,0.2605723624182276,-0.3093736163315382,-0.2684827698986442,0.18261405793517702,0.3033361195270421,0.1729260913890661,0.02575260326270215,0.12474819577207183,0.2605723624182276,0.5572011179238194,0.7743550998188617,,,0.5385960673103201,0.9942170514016959,0.7692117832461941,0.46263940554866045,0.20895429094726226,0.458529484657579,0.4370887827303777,0.09987841221797043,0.04903560532651758,0.0896428166192515,0.2531296668648048,0.053863844628418145,0.27961014220288577,0.8730197200802009,0.4370887827303777,0.09987841221797043,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034285,0.18224188851550888,-0.043475586724196484,0.05631276442638013,-0.27708190535747323,-0.027881837103406932,-0.15288530340082798,0.01365967416816849,0.24773638548981225,-0.3109519794772428,-0.08048512091869472,-0.14384877292786144,0.20025424867714345,-0.37111478789118396,-0.1761730012126246,-0.09230148028355936,0.11930118358962521,-0.13242280240870472,-0.06759331378351875,-0.14384877292786144,0.20025424867714345,0.25411479503850554,0.7872385925404008,0.7265605977324975,0.07945728170615993,0.8626174297483065,0.3399341434173264,0.9324493447964322,0.11836188808819181,0.04783270295260049,0.6169120882206204,0.3695717017566378,0.20934780780221246,0.016902995838336682,0.2705410629454533,0.5659894867098471,0.45752049853477667,0.4091778437059946,0.6745552493707897,0.3695717017566378,0.20934780780221246,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
00034310,-0.025252420059370694,-0.18338268262708848,0.11554786502284742,-0.2770819053574732,-0.149876912058572,-0.2653214977010412,0.2892578146404039,0.19351399463576238,-0.36254103817359845,-0.1685674708044484,-0.08395466508575804,0.21927848091071797,-0.367145229382664,-0.23903797514284378,-0.15892048806626885,0.18684999228627405,-0.17868289037711957,-0.019963661247498713,-0.08395466508575804,0.21927848091071797,0.8754664754022412,0.2511032260235886,0.4718934273687159,0.07945728170616018,0.3496338848898154,0.09363128069168644,0.06660829398420846,0.22540756201462328,0.019833691163067022,0.2920930575397627,0.6017605475321296,0.16836465719416827,0.01821097403822223,0.13227982709955377,0.32098102436520853,0.2420972579787141,0.2636648828389985,0.90140327856999,0.6017605475321296,0.16836465719416827,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
